listingid,sellercity,sellerrating,sellerrevcnt,vehcertified,vehlistdays,vehmileage,enginesize,cylinders,owners,black_x,blue_x,brown_x,green,metallic,pearlcoat,clearcoat,granite,red_x,silver_x,white,none_x,black_y,blue_y,brown_y,beige,trim,red_y,silver_y,frost,maple,tan,cirrus,carbon,plum,none_y,Accident(s) Reported,Buyback Protection Eligible,Non-Personal Use Reported,Title Issue(s) Reported,None of the above,Digital Motorworks (DMi),HomeNet Automotive,Inventory Command Center,Jeep Certified Program,My Dealer Center,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,_4_wd,awd,fwd,hybrid,Diesel,E85 Flex Fuel,Gasoline,Unknown,Cadillac,Jeep,Fair Price,Good Deal,Great Deal,2015,2016,2017,2018,2019,alarm,am,anti,assist,automatic_x,auxilliary,bluetooth,braking,card,cooler,engine,fm,front_x,memory,slot,speakers,theft,wheels,4wd,6l,all,amp,automatic_y,br,cadillac,call,camera,car,carfax,certified,cherokee,clean,control,free,from,front_y,grand,gt,have,it,jeep,leather,limited,lt,navigation,new,on,one,owned,owner,power,price,radio,rear,seat,service,speed,steering,system,that,this,us,v6,vehicles,warranty,wheel,x27,x3d
9344327,10,1.0,4,0,3.4011973816621555,40765.0,3.6,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9346448,1,3.5,450,0,3.332204510175204,4096.0,3.6,6,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603017243982085,0.0,0.0,0.0,0.0,0.0,0.7977281513524835,0.0,0.0,0.0,0.0,0.0,0.2577019651116888,0.12663099893670693,0.0,0.5191611379648908,0.0,0.06677435626365273,0.0,0.0,0.0,0.0,0.0,0.21843811597316157,0.0,0.0,0.336320345401391,0.0,0.0,0.0,0.0739184577065243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06348948719568463,0.0,0.06377602200325548,0.3667623166446128,0.07514686291600924,0.07982258958054729,0.2675149400102214,0.38751161017578883,0.0,0.07014073849928981,0.21856146174694738,0.0775726102635179,0.0,0.0,0.0,0.0,0.0,0.07220154940210749,0.13459860995222678,0.13740227737876934,0.0
9346974,2,5.0,7,0,3.5553480614894135,16793.0,3.6,6,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36473102516811146,0.0,0.0,0.5084120251683658,0.3991270342783293,0.0,0.0,0.0,0.0,0.43181196219935497,0.0,0.0,0.5125666120161824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336355526213792,0.26833619895722993,0.25747265298352023,0.0,0.0,0.0,0.0,0.26561052739978175,0.0,0.0,0.0,0.2593609176580421,0.0,0.0,0.2876584999493858,0.2850193169216462,0.0,0.2508034972865036,0.0,0.0,0.0,0.0,0.25620581428296924,0.24480665362451745,0.0,0.2459114920865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24124572085479104,0.26696666868617425,0.0,0.0,0.0,0.0,0.26490205868106736,0.0
9349474,4,4.7,1620,1,2.9444389791664403,43069.0,3.6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3241616824407643,0.0,0.3141911765004654,0.2546846270916494,0.0,0.3107359597296487,0.0,0.27870269561115385,0.31977713966840293,0.2705547422864099,0.2815478868806825,0.0,0.0,0.3075409125021101,0.31977713966840293,0.0,0.32487149399000864,0.0,0.1917398998685113,0.0,0.16717417902715784,0.0,0.0,0.0,0.0,0.1712849657268233,0.16435052264009228,0.0,0.34303292102405486,0.17511179924972192,0.17511179924972192,0.0,0.0,0.0,0.1746303042899974,0.0,0.1748707244890325,0.0,0.0,0.0,0.33119839222528663,0.16009345218359225,0.0,0.0,0.16699779111045102,0.3670251710403651,0.0,0.31253106691324384,0.1775097288996831,0.31394155285467046,0.15045091608529168,0.0,0.0,0.16460742815369134,0.0,0.18555316993517634,0.0,0.0,0.0,0.0,0.0,0.1704107640855568,0.0,0.0,0.0,0.0,0.0,0.0
9350169,11,4.7,107,0,4.30406509320417,17554.0,3.6,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46381647889167626,0.0,0.0,0.6465308928163939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056996603454256,0.0,0.15986897422153182,0.0,0.0,0.0,0.0,0.0,0.48984365144920367,0.15667080448069265,0.0,0.0,0.166929231631314,0.0,0.0,0.1708384139945182,0.0,0.0,0.1578198039654991,0.0,0.0,0.0,0.0,0.0,0.15261265703803797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.573682777013324,0.0,0.0,0.15691570539639726,0.18184153051849525,0.0,0.0,0.17093488157423806,0.0,0.0,0.0,0.0,0.1515703175531938,0.0,0.33880895189514676,0.15790247696237983,0.16119156019575748,0.0
9350208,5,4.2,742,0,1.791759469228055,32055.0,3.6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36473102516811146,0.0,0.0,0.5084120251683658,0.3991270342783293,0.0,0.0,0.0,0.0,0.43181196219935497,0.0,0.0,0.5125666120161824,0.0,0.0,0.0,0.0,0.17080386497864092,0.0,0.0,0.0,0.6527728067661349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588432600351854,0.0,0.0,0.0,0.0,0.0,0.18749701097068666,0.16709269259551526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40994618925095155,0.4720079892127488,0.0,0.16245222769392734,0.0,0.0,0.0,0.17276422232255734,0.0
9353647,2,4.0,61,0,3.5263605246161616,21989.0,3.6,6,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.33564579095385844,0.0,0.0,0.3149751545414545,0.3198355561614076,0.0,0.0,0.3291414981469528,0.2784776713534121,0.28979273935626243,0.3333424059617073,0.3103558395473171,0.3165469451236929,0.3291414981469528,0.0,0.0,0.0,0.26250544141981597,0.11480029993561346,0.11443661879873111,0.0,0.0,0.0,0.0,0.11725059720885443,0.11250372646173493,0.10945030261323865,0.0,0.23974039931902333,0.11987019965951166,0.0,0.0,0.0,0.0,0.11332881141723646,0.11970517548740833,0.0,0.0,0.0,0.2267169749443221,0.0,0.12818155794916763,0.0,0.0,0.0,0.3358505283647597,0.0,0.0,0.0,0.0,0.5064400517215993,0.0,0.225359174684547,0.0,0.0,0.0,0.0,0.13069699528889459,0.0,0.4216532089852457,0.11665217536789185,0.10884111817926007,0.0,0.24329529533689276,0.0,0.0,0.0
9355673,2,4.6,288,0,2.1972245773362196,33908.0,3.6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.35329174633768545,0.0,0.34242526320187516,0.27757129094680444,0.0,0.0,0.0,0.303747689424945,0.3485131964446922,0.0,0.0,0.0,0.3286219036033542,0.33517738811714815,0.3485131964446922,0.0,0.35406534351275876,0.0,0.0,0.0,0.0,0.0,0.0,0.5442759282502827,0.0,0.0,0.0,0.09305254614994848,0.0,0.05095567129327918,0.0,0.0493358236114918,0.0,0.0,0.050815561380627865,0.0,0.0,0.540766642464417,0.10686224791450706,0.052940908943527716,0.0,0.0,0.0,0.5369586446052563,0.0,0.05340021075684913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918874918543428,0.04481018296840648,0.04958772005532898,0.0,0.0,0.0,0.0,0.0,0.0
9356687,3,4.4,267,1,4.356708826689592,12000.0,3.6,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5059035096092626,0.0,0.0,0.474747607200435,0.0,0.0,0.0,0.0,0.0,0.0,0.5024317230327082,0.0,0.0,0.0,0.0,0.0,0.5159832478994605,0.0,0.0,0.0,0.551627869849813,0.40659287272102296,0.0,0.37043276266863556,0.0,0.0,0.0,0.0,0.15229389719103503,0.0,0.0,0.15586034634499585,0.0,0.0,0.14398312844880032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14523718298523142,0.31920004194138946,0.1422315860089277,0.13590338965569632,0.15437936517861328,0.13651673610600232,0.1308464446414329,0.0,0.0,0.0,0.16589877688413932,0.16137470751059782,0.15014082702585121,0.0,0.16604923342283512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9357732,1,1.0,1,0,4.127134385045092,31688.0,3.6,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.33564579095385844,0.0,0.0,0.3149751545414545,0.3198355561614076,0.0,0.0,0.3291414981469528,0.2784776713534121,0.28979273935626243,0.3333424059617073,0.3103558395473171,0.3165469451236929,0.3291414981469528,0.0,0.0,0.0,0.0,0.1511928422691295,0.0,0.0,0.1404932450526652,0.0,0.0,0.15441990186177323,0.14816823805476484,0.0,0.0,0.0,0.31573987524517455,0.0,0.0,0.0,0.0,0.1492548810304865,0.3153051991400179,0.0,0.0,0.0,0.2985879292276773,0.14433032735827198,0.0,0.0,0.0,0.0,0.1474392081714543,0.14087931324477215,0.0,0.0,0.4069116445507112,0.0,0.17712147472331688,0.1483998481323299,0.1719729420641836,0.0,0.15563803562950707,0.32331639974537735,0.17212890737084996,0.0,0.13883009703400975,0.0,0.0,0.0,0.0,0.298666134683468,0.15244365114910247,0.0
9359046,2,3.9,46,0,3.58351893845611,30210.0,3.6,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.35329174633768545,0.0,0.34242526320187516,0.27757129094680444,0.0,0.0,0.0,0.303747689424945,0.3485131964446922,0.0,0.0,0.0,0.3286219036033542,0.33517738811714815,0.3485131964446922,0.0,0.35406534351275876,0.0,0.09798643576420529,0.08570391649415414,0.2562972333757098,0.21609330667926072,0.07963883184729866,0.0,0.0,0.0,0.08398941451690874,0.0,0.0,0.0,0.08948883920615407,0.0,0.0915845068642965,0.0,0.0,0.2538161397365344,0.08936564076613786,0.0,0.0,0.0,0.08462753450702291,0.16362777678944274,0.0,0.0,0.17068454028222532,0.0,0.0,0.07985767525020582,0.0,0.08021808143115901,0.3075447318949669,0.09452043227758644,0.5020080266758776,0.16824140615650302,0.38993260381168593,0.0,0.08822368181399663,0.274908666069433,0.19514312029774442,0.0,0.0,0.0,0.08125510219744549,0.0,0.0,0.16929939990796833,0.0,0.0
9359070,1,4.9,176,0,1.3862943611198906,20174.0,0.0,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7393285267262106,0.0,0.0,0.6733448815940096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16947778990978485,0.0,0.0,0.0,0.2159016183421181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5495437919381673,0.0,0.0,0.0,0.0,0.0,0.18444117030891408,0.0,0.0,0.0,0.0,0.0,0.3720826696512557,0.49738629019965513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15611448222896213,0.0,0.0,0.1686315568032355,0.18015714454856896,0.0,0.3428458551376595,0.0
9359187,4,4.8,225,0,4.969813299576001,23222.0,3.6,6,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.603017243982085,0.0,0.0,0.0,0.0,0.0,0.7977281513524835,0.0,0.0,0.0,0.10210176593024402,0.0,0.2574387393271959,0.09487624020992767,0.0,0.0,0.0,0.20011845181447657,0.09734355384680077,0.10442196345651505,0.0,0.0,0.0,0.10910749782751242,0.0,0.0,0.4031721792700945,0.0,0.0,0.0,0.0,0.0,0.19493490669800909,0.0,0.0,0.20334185055587026,0.0,0.0,0.09513695522521556,0.0,0.09556631842158718,0.36638769280936434,0.0,0.35883475200291676,0.30064690227437996,0.11613473768630796,0.0,0.21020728290034285,0.3275073231586963,0.11624006233657243,0.0,0.0,0.0,0.09680175381212042,0.0,0.0,0.20169168934903015,0.0,0.0
9360069,1,5.0,524,0,5.030437921392435,17163.0,3.6,6,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.46381647889167626,0.0,0.0,0.6465308928163939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6056996603454256,0.15650983758468007,0.13689145794780544,0.0,0.0,0.1272039394090053,0.0,0.0,0.13981326883442868,0.1341529521137631,0.0,0.0,0.0,0.4288108934842931,0.0,0.0,0.0,0.14254393884910582,0.0,0.4282205535758994,0.0,0.0,0.0,0.27034439160046503,0.1306780707448343,0.0,0.0,0.2726276292166705,0.0,0.0,0.0,0.0,0.0,0.4912289712704157,0.0,0.0,0.1343626541123329,0.15570596076786822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25957108754218833,0.0,0.0,0.0,0.0,0.0
9361297,2,2.0,7,0,2.9444389791664403,36791.0,3.6,6,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.33564579095385844,0.0,0.0,0.3149751545414545,0.3198355561614076,0.0,0.0,0.3291414981469528,0.2784776713534121,0.28979273935626243,0.3333424059617073,0.3103558395473171,0.3165469451236929,0.3291414981469528,0.0,0.0,0.0,0.0,0.0,0.2443825786100488,0.0,0.0,0.0,0.0,0.0,0.0,0.23373416187100773,0.0,0.0,0.0,0.0,0.0,0.5282852657939524,0.0,0.0,0.0,0.0,0.26842207962477105,0.0,0.0,0.0,0.2737352780141589,0.0,0.0,0.0,0.23907271119710674,0.0,0.0,0.0,0.0,0.2703791999674654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4502260708709384,0.0,0.0,0.24316233241263374,0.2597819310910229,0.0,0.0,0.0
9362852,1,4.8,455,0,4.23410650459726,10425.0,3.6,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35329174633768545,0.0,0.34242526320187516,0.27757129094680444,0.0,0.0,0.0,0.303747689424945,0.3485131964446922,0.0,0.0,0.0,0.3286219036033542,0.33517738811714815,0.3485131964446922,0.0,0.35406534351275876,0.0,0.08730457359240425,0.07636101697511145,0.0,0.0,0.14191421907736093,0.0,0.0,0.0779908663028655,0.0,0.0,0.23428881718436964,0.0,0.079733331325299,0.1543973210589583,0.08160054253528522,0.0,0.0,0.37691117955503595,0.07962356320087463,0.0,0.0,0.0,0.0,0.21868516548839373,0.0,0.0,0.0760387950226821,0.16711689156681675,0.07446521746007412,0.21345628804921124,0.16165035238589054,0.1429464259849415,0.2055136111641952,0.0,0.26836936990565863,0.2998015819337649,0.2605684611348352,0.08448758130685713,0.15721218679813653,0.16329324006847926,0.08693492509556838,0.0,0.0,0.07759281768816981,0.07239718430646952,0.07573903299351019,0.0,0.3016868978474364,0.3079709874736944,0.0
9372100,1,4.5,99,1,2.995732273553991,7972.0,3.6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.364290623038186,0.0,0.3530858384576977,0.28621279598158256,0.0,0.3492028901070615,0.0,0.3132041327714975,0.0,0.30404752002563595,0.31640153874630383,0.0,0.33885274493006395,0.0,0.0,0.0,0.36508830427418826,0.0,0.09548408631769548,0.0,0.08325066275337338,0.0,0.0,0.0,0.0,0.08529778342222565,0.08184451697787766,0.15924640778027643,0.0,0.3488139957572458,0.0,0.08443135636880972,0.0,0.0,0.17392744087116227,0.08244475202584031,0.0,0.0,0.0,0.0,0.08246634084300664,0.0,0.1864997369556407,0.0,0.0,0.09138698605876469,0.0,0.07781829288158096,0.2651929142778006,0.07816949511302426,0.14984537144241586,0.09210659663238696,0.09783757798200433,0.1639449054593162,0.09499365424933602,0.2772095151832618,0.0,0.1785920850216647,0.1901596113532784,0.0,0.0,0.08486244187343478,0.0,0.08283497721132341,0.619475931565143,0.16497588047030237,0.0,0.0
